34,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.32,0.14,0.93,1.69,0.43,0.33,180,5,140,96,57,,250,1221
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.49,0.14,0.92,1.86,0.47,0.3,110.58,5,152.87,171.22,63.6,,250,738
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,13/04/2010,2.33,0.17,1.11,1.8,0.48,0.3,132.87,5,120.91,162.97,70.31,,250,1150.48
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.29,0.14,1.05,1.39,0.47,0.34,138,5,80,71,46,,250,715
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,22/10/2011,175,18/04/2012,2.2,0.18,0.97,1.61,0.48,0.22,190.18,5,69.13,85.37,41.42,0.1,250,634.9
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,23/10/2012,175,15/04/2013,2.2,0.17,1,1.78,0.5,0.35,244,10.1,114,58.2,43,1.47,250,996
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2013-2014,10/10/2013,175,22/04/2014,2.09,0.16,1.07,1.72,0.43,0.37,228,6.57,90.3,117,55.2,0.1,250,316
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2014-2015,20/10/2014,175,24/04/2015,2,0.17,0.97,1.51,0.56,0.38,114,5,102,178,58.8,0.1,250,305
34,Mexicano,Topa Topa,Foliar Anual,,,,,,2015-2016,20/10/2014,175,08/04/2016,2.21,0.16,1.09,1.65,0.55,0.39,137,8.64,86,124,71.2,0.1,250,1090
35,Antillano,Antillano,Foliar Anual,,,,,,2004-2005,00/01/1900,175,01/04/2005,1.8,0.17,1.14,1.76,0.53,0.31,230,6,300,20,56,0.57,,
35,Mexicano,Topa Topa,Foliar Anual,,,,,,2005-2006,00/01/1900,175,25/04/2006,1.94,0.13,0.77,2.39,0.53,0.27,113.7,7.32,370.8,109,43,,,689.4
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,35,25/11/2011,2.58,0.26,1.35,0.87,0.34,0.26,90,2.8,22,44,110,0.6,250,1095
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,70,02/01/2012,2.1,0.18,1.05,1.11,0.41,0.28,71.6,4.43,31.74,31.73,47.79,0.13,400,2200
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,105,07/02/2012,2.35,0.13,0.85,1.24,0.4,0.22,77.46,4.7,32.5,29.67,42.9,0.22,297.59,2453.97
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,140,12/03/2012,2.28,0.15,0.89,1.27,0.47,0.26,64.13,3.06,42.4,40.6,50.81,0.18,373.44,1800
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,22/10/2011,175,13/04/2012,2.24,0.16,1.01,1.76,0.51,0.35,165.19,5.26,51.35,45.77,50.91,0.15,116.25,1700
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,210,21/05/2012,2.03,0.15,0.94,1.97,0.54,0.37,178.7,5.22,61.47,55.41,53.12,0.01,151.45,4600
36,Mexicano,Topa Topa,Foliar,,,,,,2011-2012,22/10/2011,245,25/06/2012,2.02,0.15,0.81,2.16,0.58,0.31,253.86,4.84,58.4,32.08,48.12,0.21,153.31,5000
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,35,26/11/2012,2.48,0.23,1.43,1.08,0.35,0.33,105,4.6,21,42,89,0.1,250,985
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,70,04/01/2013,2.49,0.22,1.23,1.38,0.4,0.35,83.04,5,30.79,64.27,63.29,0.1,250,1094.65
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,105,04/02/2013,2.5,0.18,1.04,1.48,0.48,0.45,160,5,38.9,57.2,51.9,0.1,250,932
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,140,11/03/2013,2.07,0.16,1.01,1.22,0.46,0.41,147,9.71,40.1,56.2,44.8,2.28,250,1236
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,23/10/2012,175,24/04/2013,1.94,0.15,0.92,1.64,0.46,0.38,243,9.89,50.3,68.3,53.4,1.37,250,752
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,210,20/05/2013,2.07,0.13,0.79,2.05,0.45,0.34,313,5,105,151,54.4,0.1,250,1504
36,Mexicano,Topa Topa,Foliar,,,,,,2012-2013,23/10/2012,245,25/06/2013,1.87,0.12,1.16,2.13,0.15,0.09,156,6.54,64.7,37.8,164,0.9,263,300
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,35,15/11/2013,2.87,0.27,1.45,0.95,0.31,0.27,230,7.05,30.3,56.1,90.2,0.1,355,892
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,70,19/12/2013,2.76,0.24,1.56,1.07,0.45,0.3,178,9.9,29.9,46.9,68.3,0.45,250,393
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,105,23/01/2014,2.21,0.19,1.07,1.38,0.43,0.33,196,6.29,39.5,60.7,33.9,0.1,250,400
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,140,27/02/2014,2.38,0.19,0.89,1.72,0.49,0.28,208,7.95,54.4,99.8,54.5,0.1,250,865
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2013-2014,10/10/2013,175,02/04/2014,2.3,0.18,1.32,1.77,0.45,0.54,172,9.89,238,269,54.4,0.1,250,572
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,210,12/05/2014,2.08,0.16,0.94,1.87,0.54,0.34,200,5,106,65.4,52.6,0.1,250,1112
36,Mexicano,Topa Topa,Foliar,,,,,,2013-2014,10/10/2013,245,11/06/2014,2.36,0.14,0.6,1.68,0.46,0.31,240,5,59,75.8,47,0.45,250,753
36,Mexicano,Topa Topa,Foliar,,,,,,2014-2015,10/10/2014,70,29/12/2014,2.12,0.18,1.06,1.02,0.34,0.22,42.9,5,27.1,46.5,37.4,0.1,250,619
36,Mexicano,Topa Topa,Foliar,,,,,,2015-2016,15/10/2015,35,23/11/2015,2.92,0.25,1.08,0.99,0.37,0.26,137,7.03,67.7,57,142,0.23,250,336
36,Mexicano,Topa Topa,Foliar,,,,,,2015-2016,15/10/2015,70,22/12/2015,2.58,0.22,1.22,1.71,0.44,0.45,212,10.1,300,188,132,0.1,250,646
36,Mexicano,Topa Topa,Foliar,,,,,,2015-2016,15/10/2015,105,27/01/2016,2.58,0.29,0.98,1.6,0.47,0.47,113,8.59,129,133,75.8,0.14,250,300
36,Mexicano,Topa Topa,Foliar,,,,,,2015-2016,15/10/2015,140,25/02/2016,2.71,0.16,1.16,1.41,0.46,0.36,99.7,5.73,110,217,78.1,10,250,552
36,Mexicano,Topa Topa,Foliar,,,,,,2015-2016,15/10/2015,210,13/05/2016,1.93,0.16,1.55,1.45,0.47,0.56,76.8,5,84.8,276,101,0.1,250,801
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2008-2009,00/01/1900,,30/07/2008,3.33,0.44,1.92,0.69,0.22,0.3,115,10,34,61,121,,,332
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2008-2009,00/01/1900,,18/09/2008,2.9,0.43,2.03,0.51,0.26,0.32,116,12,35,66,116,0.7,,
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2008-2009,00/01/1900,,16/10/2008,2.96,0.52,2.34,0.8,0.37,0.26,237,11,30,67,128,0,348.8,837
36,Mexicano,Topa Topa,Flor-Fruto,4,,,,,2008-2009,00/01/1900,,20/11/2008,3.12,0.32,1.52,0.25,0.17,0.14,37,7.9,8.2,39,99,0,,447
36,Mexicano,Topa Topa,Flor-Fruto,5,,,,,2008-2009,00/01/1900,,18/12/2008,2.34,0.4,2.39,0.16,0.17,0.17,11,6.4,5.4,60,185,0,,
36,Mexicano,Topa Topa,Flor-Fruto,6,,,,,2008-2009,00/01/1900,,21/01/2009,2.34,0.22,1.8,0.18,0.14,0.13,56,,7.2,34,119,0.2,,
36,Mexicano,Topa Topa,Flor-Fruto,7,,,,,2008-2009,00/01/1900,,11/02/2009,1.58,0.19,1.55,0.14,0.1,0.12,30,6.2,6.3,30,108,0,284.2,
36,Mexicano,Topa Topa,Flor-Fruto,8,,,,,2008-2009,00/01/1900,,03/05/2009,0.9,0.06,1.46,0.05,0.05,0.06,21,2.3,,19,49,0,291.6,
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2009-2010,00/01/1900,,02/09/2009,3.59,0.5,2.52,0.47,0.2,0.25,79,12,27,65,78,2.7,,
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2009-2010,00/01/1900,,28/09/2009,2.57,0.37,2.08,0.41,0.23,0.25,82,7.4,20,51,64,0,,360
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2009-2010,00/01/1900,,06/11/2009,4.09,0.61,2.3,0.5,0.28,0.24,81,14,23,84,74,0,,
36,Mexicano,Topa Topa,Flor-Fruto,4,,,,,2009-2010,00/01/1900,,27/11/2009,2.97,0.47,2.24,0.31,0.24,0.2,47,9.7,15,64,108,0,,
36,Mexicano,Topa Topa,Flor-Fruto,5,,,,,2009-2010,00/01/1900,,29/12/2009,1.86,0.3,2,0.12,0.14,0.15,54,5.8,5.8,51,104,0,,
36,Mexicano,Topa Topa,Flor-Fruto,6,,,,,2009-2010,00/01/1900,,06/02/2010,1.22,0.21,1.66,0.13,0.12,0.12,29,4.3,,28,87,0,,
36,Mexicano,Topa Topa,Flor-Fruto,7,,,,,2009-2010,00/01/1900,,09/03/2010,1.17,0.19,1.69,0.08,0.09,0.11,26,4.9,5,26,124,0.6,404.3,300
36,Mexicano,Topa Topa,Flor-Fruto,8,,,,,2009-2010,00/01/1900,,04/05/2010,0.94,0.09,1.7,,,0.05,10,,,13,49,0,520.2,336
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2010-2011,00/01/1900,,02/09/2010,3.66,0.59,2.63,0.44,0.18,0.26,77,15,28,72,95,0,,354
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2010-2011,00/01/1900,,23/09/2010,2.97,0.45,2.11,0.39,0.17,0.29,87,12,19,56,92,0.8,,487
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2010-2011,00/01/1900,,06/11/2010,3.62,0.58,2.41,0.64,0.33,0.25,125,18,28,74,93,0.1,260.1,335
36,Mexicano,Topa Topa,Flor-Fruto,4,,,,0.132,2010-2011,00/01/1900,,06/12/2010,2.2,0.33,2.07,0.18,0.15,0.13,30,8.1,,44,108,0,250,300
36,Mexicano,Topa Topa,Flor-Fruto,5,,,,0.128,2010-2011,00/01/1900,,07/01/2011,1.59,0.21,2.1,0.15,0.12,0.11,26,13,6.6,41,104,0.1,250,300
36,Mexicano,Topa Topa,Flor-Fruto,6,,,,,2010-2011,00/01/1900,,05/02/2011,0.95,0.19,1.79,0.11,0.1,0.15,29,6.4,5.7,33,96,0.1,250,526
36,Mexicano,Topa Topa,Flor-Fruto,7,,,,0.145,2010-2011,00/01/1900,,08/03/2011,1.21,0.2,2.27,0.07,0.09,0.1,24,4.9,5,32,117,0.1,250,556
36,Mexicano,Topa Topa,Flor-Fruto,8,,,,0.213,2010-2011,00/01/1900,,02/05/2011,1.01,0.18,2.01,0.06,0.08,0.1,12,2.6,5,8.2,107,0.3,295.8,300
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2011-2012,00/01/1900,,05/09/2011,3.53,0.5,2.1,0.52,0.18,0.21,70,13,58,57,97,0.1,250,433
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2011-2012,00/01/1900,,20/09/2011,3.14,0.38,2.07,0.41,0.15,0.21,59,7,17,59,65,0.1,250,878
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2011-2012,00/01/1900,,18/11/2011,4.47,0.53,2.43,0.54,0.27,0.24,69,8.9,18,73,66,0.1,250,3294
36,Mexicano,Topa Topa,Flor-Fruto,4,,,,,2011-2012,00/01/1900,,19/12/2011,1.83,0.29,1.88,0.34,0.16,0.15,30.77,7.09,9.5,37.26,150.12,0.5,500,1100
36,Mexicano,Topa Topa,Flor-Fruto,5,39.6,47.6,42.7,0.112,2011-2012,00/01/1900,,06/01/2012,1.2,0.22,1.37,0.15,0.1,0.1,45,6.25,6.98,27,110.25,0.28,400,3800
36,Mexicano,Topa Topa,Flor-Fruto,6,54.8,75,114.5,0.127962085308057,2011-2012,00/01/1900,,08/02/2012,1.23,0.15,1.26,0.13,0.11,0.09,24.58,4.84,6.67,25.55,108.05,0.22,464,2490
36,Mexicano,Topa Topa,Flor-Fruto,7,65.8,97.2,204.2,0.155934343434343,2011-2012,00/01/1900,,05/03/2012,1.14,0.19,1.73,0.12,0.11,0.13,22.84,3.64,4.71,26.13,112.4,0.18,478.77,3400
36,Mexicano,Topa Topa,Flor-Fruto,8,72.8,97,260.1,0.155934343434343,2011-2012,00/01/1900,,30/04/2012,0.97,0.24,2.13,0.1,0.1,0.13,31.03,4.12,5.72,27.35,112.58,0.17,458.21,3500
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2012-2013,00/01/1900,,03/09/2012,3.35,0.5,2.24,0.56,0.21,0.25,43.64,18.72,28.58,65.99,97.61,0.44,100,2200
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2012-2013,00/01/1900,,20/09/2012,3.13,0.53,2.58,0.53,0.24,0.3,139.25,14.78,38.06,68.5,139.07,0.1,250,468.56
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2012-2013,00/01/1900,,12/11/2012,3.73,0.58,2.32,0.55,0.28,0.26,97,21,18,89,106,0.4,250,300
36,Mexicano,Topa Topa,Flor-Fruto,4,28.9,34.9,31.1,0.128,2012-2013,00/01/1900,,04/12/2012,2.39,0.31,1.58,0.2,0.19,0.18,44.36,8.48,9.24,46.43,129.52,0.21,250,300
36,Mexicano,Topa Topa,Flor-Fruto,5,37,48.2,34.8,0.126,2012-2013,00/01/1900,,28/12/2012,1.54,0.27,1.46,0.16,0.13,0.14,44,14,8.6,54,138,0.5,250,300
36,Mexicano,Topa Topa,Flor-Fruto,6,58.6,85.5,147.6,0.137,2012-2013,00/01/1900,,30/01/2013,0.91,0.17,1.3,0.11,0.09,0.1,5,5,5,29,94.3,0.24,250,300
36,Mexicano,Topa Topa,Flor-Fruto,7,66,92.8,197.6,0.153,2012-2013,00/01/1900,,05/03/2013,1.22,0.17,1.92,0.07,0.12,0.14,49.3,5,5,24.2,101,0.1,250,364
36,Mexicano,Topa Topa,Flor-Fruto,8,73.2,104.7,265.6,0.218,2012-2013,00/01/1900,,14/05/2013,1.27,0.13,2.32,0.06,0.05,0.09,30.8,5,5,34.6,93.8,0.1,295,300
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2013-2014,00/01/1900,,03/09/2013,3.55,0.51,2.34,0.41,0.2,0.37,105,23.2,66.7,80.8,144,0.1,250,300
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2013-2014,00/01/1900,,11/09/2013,3.17,0.46,2.32,0.35,0.18,0.27,92.9,19.6,29.5,60.6,80.1,0.1,250,315
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2013-2014,00/01/1900,,11/11/2013,3.48,0.55,2.3,0.48,0.32,0.24,104,16.3,26.9,84.7,100,0.1,412,300
36,Mexicano,Topa Topa,Flor-Fruto,4,,,,0.121,2013-2014,00/01/1900,,03/12/2013,2.08,0.31,1.38,0.18,0.15,0.15,35.4,7.52,8.38,35.2,68.7,0.1,250,306
36,Mexicano,Topa Topa,Flor-Fruto,5,,,,0.1307,2013-2014,00/01/1900,,02/01/2014,1.53,0.23,1.54,0.08,0.12,0.12,43.2,8.98,12.5,45.1,116,0.1,250,331
36,Mexicano,Topa Topa,Flor-Fruto,6,,,,0.1394,2013-2014,00/01/1900,,07/02/2014,0.89,0.18,1.56,0.1,0.1,0.11,43.4,13.3,7.44,50.8,99,0.1,250,388
36,Mexicano,Topa Topa,Flor-Fruto,7,,,,0.169223712160905,2013-2014,00/01/1900,,12/03/2014,0.85,0.13,1.53,0.09,0.12,0.1,19.1,5,5,18.3,76,0.82,250,300
36,Mexicano,Topa Topa,Flor-Fruto,8,,,,0.2064,2013-2014,00/01/1900,,09/04/2014,0.88,0.16,1.6,0.03,0.08,0.08,22.9,5,5,28.9,108,0.1,250,300
36,Mexicano,Topa Topa,Flor-Fruto,4,27.93,35,15.71,0.128813806160344,2014-2015,00/01/1900,,04/12/2014,2.25,0.29,1.35,0.2,0.17,0.14,45.2,5.58,6.54,47.3,108,0.1,250,300
36,Mexicano,Topa Topa,Flor-Fruto,8,,,,0.226031716137898,2014-2015,00/01/1900,,06/05/2015,0.86,0.2,1.98,0.07,0.1,0.11,31.5,5,5,29.2,112,0.1,758,300
36,Mexicano,Topa Topa,Flor-Fruto,1,,,,,2015-2016,00/01/1900,,07/09/2015,3.2,0.49,2.25,0.52,0.21,0.26,155,14.8,35.8,69.4,106,0.29,250,300
36,Mexicano,Topa Topa,Flor-Fruto,2,,,,,2015-2016,00/01/1900,,21/09/2015,3.2,0.51,2.33,0.49,0.2,0.29,102,14.9,23.1,67.1,129,0.42,250,300
36,Mexicano,Topa Topa,Flor-Fruto,3,,,,,2015-2016,00/01/1900,,23/11/2015,3.41,0.5,2.38,0.48,0.28,0.28,95.7,21.2,22.2,87.5,128,1.77,250,300
36,Mexicano,Topa Topa,Flor-Fruto,4,27.075,31.725,13.05,0.11,2015-2016,00/01/1900,,02/12/2015,1.928,0.27160588845643,1.46523246263762,0.153579813939923,0.159010241220001,0.139760837475881,33.7837151562,12.6381450530602,3.46058740638965,53.6931903189362,162.198048650385,0.355900909926494,17.0218056925432,128.389154704944
36,Mexicano,Topa Topa,Flor-Fruto,5,40.3666666666667,54.7333333333333,46,0.15,2015-2016,00/01/1900,,12/01/2016,1.08,0.2,1.49,0.17,0.12,0.11,40.2,9.921,8.745,42.4,98.6,0.17,250,300
36,Mexicano,Topa Topa,Flor-Fruto,6,54,77.8,116.987,0.172795631087444,2015-2016,00/01/1900,,15/02/2016,1.18,0.23,1.75,0.076,0.1,0.11,54.9,7.14,5,33.6,123,0.15,365,300
36,Mexicano,Topa Topa,Flor-Fruto,7,64.2,92.2,186.2225,0.21,2015-2016,00/01/1900,,25/03/2016,0.89,0.12,1.76,0.05,0.07,0.08,15.9,5,5,20.4,76.6,0.1,361,155
36,Mexicano,Topa Topa,Flor-Fruto,8,70.1,102.05,246.4795,0.252170176775692,2015-2016,00/01/1900,,24/04/2016,0.94,0.2,1.97,0.05,0.1,0.1,10.4,5,5,36.4,112,0.1,501,131
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2001-2002,00/01/1900,175,29/04/2002,1.65,0.11,0.62,1.84,0.36,,67,1,297,18,39,,1100,
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2002-2003,00/01/1900,175,20/04/2003,2.6,0.19,1.05,2.96,0.65,0.31,99,4,242,16,83,1.59,,
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.42,0.15,0.94,1.91,0.55,0.4,200,5,137,84,76,,250,811
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.26,0.15,0.9,1.92,0.51,0.36,90.71,5,86.01,72.02,50.54,,250,726
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,13/04/2010,2.22,0.18,1.26,1.83,0.53,0.44,160.31,5,58.25,72.18,70.4,,250,1401.52
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.35,0.15,1.03,1.78,0.52,0.39,176,6,55,57,50,,250,707
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,22/10/2011,175,18/04/2012,2.28,0.16,1.02,1.94,0.51,0.3,228.52,5,42.5,61.27,51.13,0.33,250,904
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,23/10/2012,175,15/04/2013,2.06,0.16,0.74,2.24,0.53,0.39,176,9.4,47.1,46.1,47.6,1.48,250,420
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2013-2014,10/10/2013,175,22/04/2014,2.24,0.15,1.01,1.77,0.43,0.33,214,5,52.2,60.3,61.6,0.1,250,300
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2014-2015,20/10/2014,175,24/04/2015,1.96,0.16,0.8,1.69,0.55,0.39,111,5,67.4,107,76.3,0.1,250,434
36,Mexicano,Topa Topa,Foliar Anual,,,,,,2015-2016,20/10/2014,175,08/04/2016,1.99,0.19,1.06,2.3,0.59,0.38,102,9.12,90.1,104,77.6,0.1,250,969
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.33,0.16,0.88,1.91,0.52,0.31,200,5,125,58,57,,250,923
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.54,0.17,0.98,1.81,0.51,0.26,126.9,5,102.49,42.68,55.96,,250,790
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,13/04/2010,2.27,0.17,0.94,1.59,0.47,0.21,100.08,5,77.02,42.81,63.96,,250,995.95
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.29,0.13,0.87,1.61,0.49,0.27,187,5,75,37,40,,250,587
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,22/10/2011,175,18/04/2012,2.32,0.17,1.01,1.64,0.54,0.28,240.81,5,63.08,58.67,84.93,0.1,250,926.4
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,23/10/2012,175,15/04/2013,2.19,0.19,0.94,2.49,0.64,0.41,240,10.8,146,122,67.8,1.4,250,346
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2013-2014,10/10/2013,175,22/04/2014,2.01,0.14,0.75,1.98,0.41,0.26,192,5.77,52.6,68.7,47.7,0.1,250,300
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2014-2015,20/10/2014,175,24/04/2015,1.96,0.16,0.89,1.55,0.53,0.28,104,5,129,94.2,74.6,0.1,250,678
37,Mexicano,Topa Topa,Foliar Anual,,,,,,2015-2016,20/10/2014,175,08/04/2016,2.31,0.17,0.86,1.98,0.58,0.45,131,9.28,104,147,83.7,0.1,250,790
38,Mexicano,Topa Topa,Foliar Anual,,,,,,2002-2003,00/01/1900,175,20/04/2003,2.5,0.22,1.32,3.09,0.65,0.3,83,5,296,16,92,1.24,,
39,Antillano,Antillano,Foliar Anual,,,,,,2004-2005,00/01/1900,175,01/04/2005,2,0.16,1.11,1.97,0.55,0.31,182,5,220,20,53,0.53,,
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2005-2006,00/01/1900,175,25/04/2006,1.95,0.14,0.9,2.12,0.5,0.33,114.3,6.52,149,76.8,50.7,,,1031.1
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,1.91,0.17,1,1.96,0.53,0.36,277,5,127,40,75,,250,1396
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.33,0.14,1,1.81,0.46,0.28,75.21,5,86.67,87.83,53.9,,250,663
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,13/04/2010,2.15,0.17,1.19,1.79,0.47,0.37,149.46,5,72.69,101.63,76.2,,250,1349.78
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.36,0.14,0.93,1.54,0.5,0.34,179,5,54,46,46,,250,483
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,22/10/2011,175,18/04/2012,2.04,0.16,0.96,1.74,0.58,0.23,242.29,5,72.79,60.86,54.58,0.1,250,1007.6
39,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,23/10/2012,175,15/04/2013,2.01,0.14,1.01,1.98,0.49,0.42,263,12.1,222,192,72.3,2.34,250,691
40,Guatemalteco,Lula,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.38,0.15,0.76,2.19,0.61,0.14,225,5,164,23,63,,250,409
40,Guatemalteco,Lula,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.17,0.14,0.91,2.14,0.57,0.19,80.4,5,119.73,39.19,51.67,,250,438
40,Guatemalteco,Lula,Foliar Anual,,,,,,2009-2010,00/01/1900,175,14/04/2010,2.22,0.18,0.85,1.82,0.48,0.24,143.3,5,160.29,68.79,77.33,,250,669.91
40,Guatemalteco,Lula,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.28,0.15,0.77,1.76,0.54,0.23,138,5,83,49,51,,250,300
40,Guatemalteco,Lula,Foliar Anual,,,,,,2011-2012,22/10/2011,175,18/04/2012,2.23,0.17,1.04,1.76,0.6,0.23,253.95,5,73.89,62.15,57.88,0.1,250,1199.4
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.08,0.16,0.71,1.98,0.6,0.21,193,5,142,32,68,,250,613
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.34,0.48,3.12,0.46,0.22,0.55,124.67,4.9,21.82,47.93,35.79,,352.59,922.72
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,14/04/2010,2.4,0.2,1.09,1.39,0.41,0.2,156.15,5,102.71,81.11,61.06,,250,1035.19
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.56,0.16,1.21,1.6,0.57,0.37,189,5,85,54,47,,250,795
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,17/10/2011,175,18/04/2012,1.95,0.19,1.04,1.79,0.53,0.26,171.22,5,76.37,56.21,60.27,0.22,250,1544.7
41,Mexicano,Topa Topa,Foliar Anual,,,,,,2012-2013,18/10/2012,175,15/04/2013,1.91,0.16,1.05,1.7,0.47,0.38,256,9.85,81.2,63.9,47.8,1.64,250,723
42,Mexicano,Topa Topa,Foliar Anual,,,,,,2004-2005,00/01/1900,175,01/04/2005,2.3,0.17,1.09,2.02,0.61,0.3,231,5,269,16,49,1.49,,
43,Mexicano,Topa Topa,Foliar Anual,,,,,,2007-2008,00/01/1900,175,01/04/2008,2.21,0.15,0.73,1.9,0.52,0.22,217,5,139,69,56,,250,726
43,Mexicano,Topa Topa,Foliar Anual,,,,,,2008-2009,00/01/1900,175,01/04/2009,2.16,0.15,0.91,2.13,0.62,0.29,124.06,5,138.54,94.25,56.18,,250,515.76
43,Mexicano,Topa Topa,Foliar Anual,,,,,,2009-2010,00/01/1900,175,14/04/2010,2.28,0.15,0.87,1.38,0.43,0.27,94.5,5,66.5,88.28,88.87,,250,1166.63
43,Mexicano,Topa Topa,Foliar Anual,,,,,,2010-2011,00/01/1900,175,23/04/2011,2.52,0.14,1.05,1.63,0.5,0.32,120,5,57,54,47,,250,606
43,Mexicano,Topa Topa,Foliar Anual,,,,,,2011-2012,17/10/2011,175,18/04/2012,1.89,0.17,1.17,1.79,0.66,0.44,189.95,5,48.42,78.38,56.28,0.49,258.48,2074
